system:index,changed_mean,changed_mode,degradation_mean,degradation_mode,lulc_2018_mean,lulc_2018_mode,lulc_2023_mean,lulc_2023_mode,net_change,recovery_mean,recovery_mode,.geo
"1270,532",0.7975,1.0,0.0,0.0,3.735,4.0,2.16,2.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.08604108317923,47.790373115158545],[114.17587261159117,47.790373115158545],[114.17587261159117,47.880204643570494],[114.08604108317923,47.880204643570494],[114.08604108317923,47.790373115158545]]]}"
"1271,532",0.875,1.0,0.0,0.0,3.785,4.0,2.035,2.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.17587261159117,47.790373115158545],[114.26570414000314,47.790373115158545],[114.26570414000314,47.880204643570494],[114.17587261159117,47.880204643570494],[114.17587261159117,47.790373115158545]]]}"
"1272,532",0.8475,1.0,0.0,0.0,3.75,4.0,2.0625,2.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.26570414000314,47.790373115158545],[114.35553566841509,47.790373115158545],[114.35553566841509,47.880204643570494],[114.26570414000314,47.880204643570494],[114.26570414000314,47.790373115158545]]]}"
"1273,532",0.9675,1.0,0.0,0.0,3.995,4.0,2.08,2.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.35553566841509,47.790373115158545],[114.44536719682704,47.790373115158545],[114.44536719682704,47.880204643570494],[114.35553566841509,47.880204643570494],[114.35553566841509,47.790373115158545]]]}"
"1274,532",0.86,1.0,0.0,0.0,3.9475,4.0,2.22,2.0,0.0029069767441860465,0.0029069767441860465,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.44536719682704,47.790373115158545],[114.53519872523898,47.790373115158545],[114.53519872523898,47.880204643570494],[114.44536719682704,47.880204643570494],[114.44536719682704,47.790373115158545]]]}"
"1275,532",0.8675,1.0,0.0,0.0,3.87,4.0,2.165,2.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.53519872523898,47.790373115158545],[114.62503025365093,47.790373115158545],[114.62503025365093,47.880204643570494],[114.53519872523898,47.880204643570494],[114.53519872523898,47.790373115158545]]]}"
"1276,532",0.8825,1.0,0.0,0.0,3.9275,4.0,2.28,2.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.62503025365093,47.790373115158545],[114.7148617820629,47.790373115158545],[114.7148617820629,47.880204643570494],[114.62503025365093,47.880204643570494],[114.62503025365093,47.790373115158545]]]}"
"1277,532",0.7175,1.0,0.0,0.0,4.0275,4.0,2.74,2.0,0.003484320557491289,0.003484320557491289,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.7148617820629,47.790373115158545],[114.80469331047485,47.790373115158545],[114.80469331047485,47.880204643570494],[114.7148617820629,47.880204643570494],[114.7148617820629,47.790373115158545]]]}"
"1278,532",0.635,1.0,0.0,0.0,4.01,4.0,2.8025,2.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.80469331047485,47.790373115158545],[114.8945248388868,47.790373115158545],[114.8945248388868,47.880204643570494],[114.80469331047485,47.880204643570494],[114.80469331047485,47.790373115158545]]]}"
"1279,532",0.855,1.0,0.0,0.0,4.0075,4.0,2.58,2.0,0.0029239766081871343,0.0029239766081871343,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.8945248388868,47.790373115158545],[114.98435636729874,47.790373115158545],[114.98435636729874,47.880204643570494],[114.8945248388868,47.880204643570494],[114.8945248388868,47.790373115158545]]]}"
"1280,532",0.8435810810810811,1.0,0.0,0.0,4.084628378378379,4.0,3.2217905405405407,2.0,0.015151515151515152,0.015151515151515152,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.98435636729874,47.790373115158545],[115.0741878957107,47.790373115158545],[115.0741878957107,47.880204643570494],[114.98435636729874,47.880204643570494],[114.98435636729874,47.790373115158545]]]}"
"1057,533",0.07310126582278484,0.0,0.0,0.0,6.906962025316455,7.0,6.730696202531646,7.0,0.13333333333333333,0.13333333333333333,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[94.95192553143342,47.880204643570494],[95.04175705984537,47.880204643570494],[95.04175705984537,47.97003617198244],[94.95192553143342,47.97003617198244],[94.95192553143342,47.880204643570494]]]}"
"1058,533",0.3075,0.0,0.0,0.0,6.8275,7.0,5.935,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.04175705984537,47.880204643570494],[95.13158858825733,47.880204643570494],[95.13158858825733,47.97003617198244],[95.04175705984537,47.97003617198244],[95.04175705984537,47.880204643570494]]]}"
"1059,533",0.2,0.0,0.0,0.0,6.1525,7.0,5.6575,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.13158858825733,47.880204643570494],[95.22142011666928,47.880204643570494],[95.22142011666928,47.97003617198244],[95.13158858825733,47.97003617198244],[95.13158858825733,47.880204643570494]]]}"
"1060,533",0.2275,0.0,0.0,0.0,5.4475,4.0,4.84,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.22142011666928,47.880204643570494],[95.31125164508123,47.880204643570494],[95.31125164508123,47.97003617198244],[95.22142011666928,47.97003617198244],[95.22142011666928,47.880204643570494]]]}"
"1061,533",0.175,0.0,0.0,0.0,5.425,4.0,5.095,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.31125164508123,47.880204643570494],[95.40108317349318,47.880204643570494],[95.40108317349318,47.97003617198244],[95.31125164508123,47.97003617198244],[95.31125164508123,47.880204643570494]]]}"
"1062,533",0.18,0.0,0.0,0.0,5.515,7.0,5.62,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.40108317349318,47.880204643570494],[95.49091470190513,47.880204643570494],[95.49091470190513,47.97003617198244],[95.40108317349318,47.97003617198244],[95.40108317349318,47.880204643570494]]]}"
"1063,533",0.1225,0.0,0.0,0.0,5.905,7.0,6.1225,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.49091470190513,47.880204643570494],[95.58074623031709,47.880204643570494],[95.58074623031709,47.97003617198244],[95.49091470190513,47.97003617198244],[95.49091470190513,47.880204643570494]]]}"
"1064,533",0.145,0.0,0.0,0.0,4.9075,4.0,5.1775,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.58074623031709,47.880204643570494],[95.67057775872904,47.880204643570494],[95.67057775872904,47.97003617198244],[95.58074623031709,47.97003617198244],[95.58074623031709,47.880204643570494]]]}"
"1065,533",0.135,0.0,0.0,0.0,4.5775,4.0,4.8475,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.67057775872904,47.880204643570494],[95.76040928714099,47.880204643570494],[95.76040928714099,47.97003617198244],[95.67057775872904,47.97003617198244],[95.67057775872904,47.880204643570494]]]}"
"1066,533",0.1675,0.0,0.0,0.0,5.08,4.0,4.9525,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.76040928714099,47.880204643570494],[95.85024081555294,47.880204643570494],[95.85024081555294,47.97003617198244],[95.76040928714099,47.97003617198244],[95.76040928714099,47.880204643570494]]]}"
"1067,533",0.04,0.0,0.0,0.0,4.4125,4.0,4.3075,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.85024081555294,47.880204643570494],[95.94007234396489,47.880204643570494],[95.94007234396489,47.97003617198244],[95.85024081555294,47.97003617198244],[95.85024081555294,47.880204643570494]]]}"
"1068,533",0.03,0.0,0.0,0.0,4.33,4.0,4.27,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.94007234396489,47.880204643570494],[96.02990387237685,47.880204643570494],[96.02990387237685,47.97003617198244],[95.94007234396489,47.97003617198244],[95.94007234396489,47.880204643570494]]]}"
"1069,533",0.0725,0.0,0.034482758620689655,0.0,4.9175,4.0,4.8925,4.0,-0.034482758620689655,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.02990387237685,47.880204643570494],[96.1197354007888,47.880204643570494],[96.1197354007888,47.97003617198244],[96.02990387237685,47.97003617198244],[96.02990387237685,47.880204643570494]]]}"
"1070,533",0.065,0.0,0.038461538461538464,0.0,4.4475,4.0,4.3825,4.0,-0.038461538461538464,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.1197354007888,47.880204643570494],[96.20956692920075,47.880204643570494],[96.20956692920075,47.97003617198244],[96.1197354007888,47.97003617198244],[96.1197354007888,47.880204643570494]]]}"
"1071,533",0.155,0.0,0.04838709677419355,0.0,4.6175,4.0,4.2925,4.0,0.03225806451612903,0.08064516129032258,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.20956692920075,47.880204643570494],[96.2993984576127,47.880204643570494],[96.2993984576127,47.97003617198244],[96.20956692920075,47.97003617198244],[96.20956692920075,47.880204643570494]]]}"
"1072,533",0.2625,0.0,0.10476190476190476,0.0,4.71,4.0,4.4825,4.0,0.04761904761904763,0.1523809523809524,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.2993984576127,47.880204643570494],[96.38922998602466,47.880204643570494],[96.38922998602466,47.97003617198244],[96.2993984576127,47.97003617198244],[96.2993984576127,47.880204643570494]]]}"
"1073,533",0.1825,0.0,0.1095890410958904,0.0,5.38,7.0,5.2725,4.0,-0.0410958904109589,0.0684931506849315,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.38922998602466,47.880204643570494],[96.47906151443661,47.880204643570494],[96.47906151443661,47.97003617198244],[96.38922998602466,47.97003617198244],[96.38922998602466,47.880204643570494]]]}"
"1074,533",0.245,0.0,0.09183673469387756,0.0,5.145,7.0,5.07,7.0,0.13265306122448978,0.22448979591836735,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.47906151443661,47.880204643570494],[96.56889304284856,47.880204643570494],[96.56889304284856,47.97003617198244],[96.47906151443661,47.97003617198244],[96.47906151443661,47.880204643570494]]]}"
"1075,533",0.15,0.0,0.23333333333333334,0.0,5.5675,7.0,5.585,7.0,-0.11666666666666667,0.11666666666666667,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.56889304284856,47.880204643570494],[96.6587245712605,47.880204643570494],[96.6587245712605,47.97003617198244],[96.56889304284856,47.97003617198244],[96.56889304284856,47.880204643570494]]]}"
"1076,533",0.1625,0.0,0.15384615384615385,0.0,4.96,7.0,4.945,7.0,0.03076923076923077,0.18461538461538463,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.6587245712605,47.880204643570494],[96.74855609967246,47.880204643570494],[96.74855609967246,47.97003617198244],[96.6587245712605,47.97003617198244],[96.6587245712605,47.880204643570494]]]}"
"1077,533",0.275,0.0,0.42727272727272725,0.0,3.7225,2.0,4.4325,7.0,-0.3727272727272727,0.05454545454545454,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.74855609967246,47.880204643570494],[96.83838762808442,47.880204643570494],[96.83838762808442,47.97003617198244],[96.74855609967246,47.97003617198244],[96.74855609967246,47.880204643570494]]]}"
"1078,533",0.25,0.0,0.36,0.0,4.34,7.0,4.51,7.0,-0.06,0.3,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.83838762808442,47.880204643570494],[96.92821915649637,47.880204643570494],[96.92821915649637,47.97003617198244],[96.83838762808442,47.97003617198244],[96.83838762808442,47.880204643570494]]]}"
"1079,533",0.2675,0.0,0.411214953271028,0.0,3.5,2.0,4.195,7.0,-0.3364485981308411,0.07476635514018691,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.92821915649637,47.880204643570494],[97.01805068490832,47.880204643570494],[97.01805068490832,47.97003617198244],[96.92821915649637,47.97003617198244],[96.92821915649637,47.880204643570494]]]}"
"1080,533",0.2125,0.0,0.5294117647058824,1.0,2.6525,2.0,3.1925,2.0,-0.43529411764705883,0.09411764705882353,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.01805068490832,47.880204643570494],[97.10788221332027,47.880204643570494],[97.10788221332027,47.97003617198244],[97.01805068490832,47.97003617198244],[97.01805068490832,47.880204643570494]]]}"
"1081,533",0.235,0.0,0.22340425531914893,0.0,3.8875,5.0,3.9075,5.0,-0.09574468085106383,0.1276595744680851,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.10788221332027,47.880204643570494],[97.19771374173223,47.880204643570494],[97.19771374173223,47.97003617198244],[97.10788221332027,47.97003617198244],[97.10788221332027,47.880204643570494]]]}"
"1082,533",0.305,0.0,0.13934426229508196,0.0,3.8475,5.0,3.3525,2.0,0.0655737704918033,0.20491803278688525,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.19771374173223,47.880204643570494],[97.28754527014418,47.880204643570494],[97.28754527014418,47.97003617198244],[97.19771374173223,47.97003617198244],[97.19771374173223,47.880204643570494]]]}"
"1083,533",0.22,0.0,0.125,0.0,4.8925,5.0,4.495,5.0,0.25,0.375,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.28754527014418,47.880204643570494],[97.37737679855613,47.880204643570494],[97.37737679855613,47.97003617198244],[97.28754527014418,47.97003617198244],[97.28754527014418,47.880204643570494]]]}"
"1084,533",0.2325,0.0,0.1935483870967742,0.0,5.8825,7.0,5.595,7.0,0.2903225806451613,0.4838709677419355,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.37737679855613,47.880204643570494],[97.46720832696808,47.880204643570494],[97.46720832696808,47.97003617198244],[97.37737679855613,47.97003617198244],[97.37737679855613,47.880204643570494]]]}"
"1085,533",0.26,0.0,0.15384615384615385,0.0,5.0375,5.0,4.6925,5.0,0.17307692307692307,0.3269230769230769,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.46720832696808,47.880204643570494],[97.55703985538003,47.880204643570494],[97.55703985538003,47.97003617198244],[97.46720832696808,47.97003617198244],[97.46720832696808,47.880204643570494]]]}"
"1086,533",0.2175,0.0,0.1724137931034483,0.0,4.08,5.0,4.185,5.0,-0.08045977011494254,0.09195402298850575,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.55703985538003,47.880204643570494],[97.64687138379199,47.880204643570494],[97.64687138379199,47.97003617198244],[97.55703985538003,47.97003617198244],[97.55703985538003,47.880204643570494]]]}"
"1087,533",0.215,0.0,0.06976744186046512,0.0,4.0125,5.0,4.0575,5.0,0.17441860465116277,0.2441860465116279,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.64687138379199,47.880204643570494],[97.73670291220394,47.880204643570494],[97.73670291220394,47.97003617198244],[97.64687138379199,47.97003617198244],[97.64687138379199,47.880204643570494]]]}"
"1088,533",0.2675,0.0,0.009345794392523364,0.0,4.34,5.0,4.2375,5.0,0.18691588785046728,0.19626168224299065,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.73670291220394,47.880204643570494],[97.82653444061589,47.880204643570494],[97.82653444061589,47.97003617198244],[97.73670291220394,47.97003617198244],[97.73670291220394,47.880204643570494]]]}"
"1089,533",0.3,0.0,0.016666666666666666,0.0,5.465,7.0,4.8325,5.0,0.5083333333333333,0.525,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.82653444061589,47.880204643570494],[97.91636596902784,47.880204643570494],[97.91636596902784,47.97003617198244],[97.82653444061589,47.97003617198244],[97.82653444061589,47.880204643570494]]]}"
"1090,533",0.22102045376068893,0.0,0.06896551724137931,0.0,6.025,7.0,5.529451790465743,7.0,0.5057471264367815,0.5747126436781609,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.91636596902784,47.880204643570494],[98.00619749743979,47.880204643570494],[98.00619749743979,47.97003617198244],[97.91636596902784,47.97003617198244],[97.91636596902784,47.880204643570494]]]}"
"1091,533",0.22,0.0,0.125,0.0,5.9825,7.0,5.6525,7.0,0.48863636363636365,0.6136363636363636,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.00619749743979,47.880204643570494],[98.09602902585175,47.880204643570494],[98.09602902585175,47.97003617198244],[98.00619749743979,47.97003617198244],[98.00619749743979,47.880204643570494]]]}"
"1092,533",0.265,0.0,0.29245283018867924,0.0,5.6325,7.0,5.61,7.0,0.22641509433962265,0.5188679245283019,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.09602902585175,47.880204643570494],[98.1858605542637,47.880204643570494],[98.1858605542637,47.97003617198244],[98.09602902585175,47.97003617198244],[98.09602902585175,47.880204643570494]]]}"
"1093,533",0.2125,0.0,0.29411764705882354,0.0,5.595,7.0,5.6575,7.0,0.1411764705882353,0.43529411764705883,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.1858605542637,47.880204643570494],[98.27569208267565,47.880204643570494],[98.27569208267565,47.97003617198244],[98.1858605542637,47.97003617198244],[98.1858605542637,47.880204643570494]]]}"
"1094,533",0.355,0.0,0.3873239436619718,0.0,4.7,7.0,5.4775,7.0,-0.23943661971830985,0.14788732394366197,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.27569208267565,47.880204643570494],[98.3655236110876,47.880204643570494],[98.3655236110876,47.97003617198244],[98.27569208267565,47.97003617198244],[98.27569208267565,47.880204643570494]]]}"
"1095,533",0.375,0.0,0.31333333333333335,0.0,4.87,7.0,5.4125,7.0,-0.2466666666666667,0.06666666666666667,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.3655236110876,47.880204643570494],[98.45535513949956,47.880204643570494],[98.45535513949956,47.97003617198244],[98.3655236110876,47.97003617198244],[98.3655236110876,47.880204643570494]]]}"
"1096,533",0.4275,0.0,0.14035087719298245,0.0,4.7375,7.0,5.095,7.0,-0.1111111111111111,0.029239766081871343,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.45535513949956,47.880204643570494],[98.54518666791151,47.880204643570494],[98.54518666791151,47.97003617198244],[98.45535513949956,47.97003617198244],[98.45535513949956,47.880204643570494]]]}"
"1097,533",0.415,0.0,0.24096385542168675,0.0,4.605,7.0,4.4725,2.0,0.054216867469879526,0.29518072289156627,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.54518666791151,47.880204643570494],[98.63501819632346,47.880204643570494],[98.63501819632346,47.97003617198244],[98.54518666791151,47.97003617198244],[98.54518666791151,47.880204643570494]]]}"
"1098,533",0.27,0.0,0.21296296296296297,0.0,5.4025,7.0,5.1225,7.0,0.20370370370370372,0.4166666666666667,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.63501819632346,47.880204643570494],[98.7248497247354,47.880204643570494],[98.7248497247354,47.97003617198244],[98.63501819632346,47.97003617198244],[98.63501819632346,47.880204643570494]]]}"
"1099,533",0.3125,0.0,0.28,0.0,3.9675,2.0,4.13,2.0,-0.048000000000000015,0.232,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.7248497247354,47.880204643570494],[98.81468125314736,47.880204643570494],[98.81468125314736,47.97003617198244],[98.7248497247354,47.97003617198244],[98.7248497247354,47.880204643570494]]]}"
"1100,533",0.205,0.0,0.43902439024390244,0.0,3.41,2.0,3.9375,2.0,-0.3170731707317073,0.12195121951219512,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.81468125314736,47.880204643570494],[98.90451278155932,47.880204643570494],[98.90451278155932,47.97003617198244],[98.81468125314736,47.97003617198244],[98.81468125314736,47.880204643570494]]]}"
"1101,533",0.1525,0.0,0.45901639344262296,0.0,3.2,2.0,3.395,2.0,-0.21311475409836067,0.2459016393442623,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.90451278155932,47.880204643570494],[98.99434430997127,47.880204643570494],[98.99434430997127,47.97003617198244],[98.90451278155932,47.97003617198244],[98.90451278155932,47.880204643570494]]]}"
"1102,533",0.2075,0.0,0.3614457831325301,0.0,3.415,2.0,3.355,2.0,0.07228915662650603,0.43373493975903615,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[98.99434430997127,47.880204643570494],[99.08417583838322,47.880204643570494],[99.08417583838322,47.97003617198244],[98.99434430997127,47.97003617198244],[98.99434430997127,47.880204643570494]]]}"
"1103,533",0.2225,0.0,0.3707865168539326,0.0,3.27,2.0,3.2875,2.0,-0.03370786516853935,0.33707865168539325,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.08417583838322,47.880204643570494],[99.17400736679517,47.880204643570494],[99.17400736679517,47.97003617198244],[99.08417583838322,47.97003617198244],[99.08417583838322,47.880204643570494]]]}"
"1104,533",0.23,0.0,0.5,0.0,2.7425,2.0,3.295,2.0,-0.3804347826086957,0.11956521739130435,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.17400736679517,47.880204643570494],[99.26383889520712,47.880204643570494],[99.26383889520712,47.97003617198244],[99.17400736679517,47.97003617198244],[99.17400736679517,47.880204643570494]]]}"
"1105,533",0.2575,0.0,0.36893203883495146,0.0,3.005,2.0,3.2625,2.0,-0.20388349514563106,0.1650485436893204,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.26383889520712,47.880204643570494],[99.35367042361908,47.880204643570494],[99.35367042361908,47.97003617198244],[99.26383889520712,47.97003617198244],[99.26383889520712,47.880204643570494]]]}"
"1106,533",0.12,0.0,0.3958333333333333,0.0,2.305,2.0,2.5325,2.0,-0.29166666666666663,0.10416666666666667,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.35367042361908,47.880204643570494],[99.44350195203103,47.880204643570494],[99.44350195203103,47.97003617198244],[99.35367042361908,47.97003617198244],[99.35367042361908,47.880204643570494]]]}"
"1107,533",0.095,0.0,0.47368421052631576,0.0,2.6975,2.0,2.8975,2.0,-0.2894736842105263,0.18421052631578946,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.44350195203103,47.880204643570494],[99.53333348044298,47.880204643570494],[99.53333348044298,47.97003617198244],[99.44350195203103,47.97003617198244],[99.44350195203103,47.880204643570494]]]}"
"1108,533",0.12,0.0,0.375,0.0,2.315,2.0,2.3875,2.0,-0.3333333333333333,0.041666666666666664,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.53333348044298,47.880204643570494],[99.62316500885493,47.880204643570494],[99.62316500885493,47.97003617198244],[99.53333348044298,47.97003617198244],[99.53333348044298,47.880204643570494]]]}"
"1109,533",0.1225,0.0,0.22448979591836735,0.0,2.565,2.0,2.41,2.0,0.04081632653061226,0.2653061224489796,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.62316500885493,47.880204643570494],[99.71299653726689,47.880204643570494],[99.71299653726689,47.97003617198244],[99.62316500885493,47.97003617198244],[99.62316500885493,47.880204643570494]]]}"
